22.141400	0.060300
22.342300	0.060500
22.373100	0.061000
21.922500	0.058400
22.905200	0.060000
21.926300	0.060400
21.931400	0.058100
21.944300	0.059900
22.093400	0.056800
21.909800	0.060300
21.645600	0.056800
22.254700	0.058500
21.873000	0.056200
22.172200	0.058000
20.971900	0.054400
21.803900	0.057200
21.473300	0.055300
21.635500	0.055800
21.764800	0.054100
21.432600	0.054800
21.252600	0.055000
21.452600	0.053000
21.348200	0.054600
20.839000	0.053200
21.072900	0.052800
21.089400	0.052600
20.612200	0.051600
21.091400	0.053000
20.834400	0.050300
21.008000	0.051000
21.008000	0.052400
20.135100	0.049100
21.107600	0.051700
20.706300	0.048600
20.809800	0.050900
20.604800	0.047900
20.615800	0.049800
20.429200	0.047400
20.733100	0.049000
20.259100	0.047600
20.905400	0.047500
20.579700	0.047200
20.619100	0.047500
20.123600	0.045200
20.444300	0.046200
20.374800	0.045300
20.544800	0.048100
20.029300	0.043600
20.302700	0.046000
20.274900	0.044500
19.921600	0.043200
20.401800	0.045000
19.866200	0.042500
20.165500	0.043900
20.114300	0.043000
19.957300	0.042100
19.487100	0.042300
19.630100	0.042500
18.815500	0.040000
19.728300	0.042100
19.369700	0.040900
19.270900	0.040200
19.372200	0.039700
19.251200	0.040400
19.153700	0.040100
18.762900	0.038200
19.234700	0.041200
18.933700	0.036700
19.487600	0.039900
18.476200	0.037200
19.303900	0.038700
18.973500	0.036200
18.805800	0.036900
18.987400	0.037200
18.804100	0.033900
19.062200	0.037300
18.465100	0.034700
18.625300	0.036600
18.275100	0.032900
18.615500	0.035800
18.182800	0.032800
18.748700	0.034700
18.264800	0.032400
18.523100	0.034500
17.917600	0.031400
17.896400	0.033400
18.052700	0.031500
17.810300	0.032000
18.272100	0.032300
17.031100	0.030200
18.571300	0.032100
17.604100	0.028600
18.726400	0.032800
17.318300	0.027100
17.246800	0.031400
17.614000	0.027800
17.701900	0.030500
16.934500	0.027000
17.648800	0.027500
17.872400	0.029300
16.655300	0.025200
18.399300	0.029100
17.012400	0.025400
17.964400	0.028800
16.577400	0.023900
17.706100	0.027500
17.198700	0.026000
16.531800	0.024500
17.175400	0.025100
16.765300	0.023600
17.051700	0.025000
16.293300	0.022700
17.145500	0.024300
16.426700	0.021500
17.413400	0.024300
16.527900	0.020700
16.496200	0.022000
15.629000	0.016900
14.718800	0.011300
13.634800	0.005400
12.140500	0.002400
6.313800	0.001300
3.312700	-0.000100
